,ImageName,bbox,left_x,top_y,bbox_width,bbox_height
225,213_original.jpg,"{""name"":""rect"",""x"":680,""y"":511,""width"":470,""height"":161}",680.0,511.0,470.0,161.0
226,214_original.jpg,"{""name"":""rect"",""x"":421,""y"":475,""width"":718,""height"":219}",421.0,475.0,718.0,219.0
227,215_original.jpg,"{""name"":""rect"",""x"":368,""y"":360,""width"":301,""height"":117}",368.0,360.0,301.0,117.0
228,216_original.jpg,"{""name"":""rect"",""x"":441,""y"":355,""width"":413,""height"":131}",441.0,355.0,413.0,131.0
229,217_original.jpg,"{""name"":""rect"",""x"":239,""y"":388,""width"":354,""height"":117}",239.0,388.0,354.0,117.0
230,218_original.jpg,"{""name"":""rect"",""x"":651,""y"":500,""width"":524,""height"":189}",651.0,500.0,524.0,189.0
231,219_original.jpg,"{""name"":""rect"",""x"":463,""y"":537,""width"":340,""height"":100}",463.0,537.0,340.0,100.0
232,220_original.jpg,"{""name"":""rect"",""x"":897,""y"":515,""width"":274,""height"":176}",897.0,515.0,274.0,176.0
233,221_original.jpg,"{""name"":""rect"",""x"":681,""y"":500,""width"":435,""height"":129}",681.0,500.0,435.0,129.0
234,222_original.jpg,"{""name"":""rect"",""x"":463,""y"":483,""width"":558,""height"":182}",463.0,483.0,558.0,182.0
235,223_original.jpg,"{""name"":""rect"",""x"":449,""y"":412,""width"":298,""height"":114}",449.0,412.0,298.0,114.0
236,224_original.jpg,"{""name"":""rect"",""x"":594,""y"":745,""width"":338,""height"":183}",594.0,745.0,338.0,183.0
237,225_original.jpg,"{""name"":""rect"",""x"":716,""y"":520,""width"":128,""height"":176}",716.0,520.0,128.0,176.0
238,226_original.jpg,"{""name"":""rect"",""x"":517,""y"":177,""width"":159,""height"":53}",517.0,177.0,159.0,53.0
239,227_original.jpg,"{""name"":""rect"",""x"":569,""y"":403,""width"":289,""height"":159}",569.0,403.0,289.0,159.0
240,228_original.jpg,"{""name"":""rect"",""x"":499,""y"":267,""width"":221,""height"":160}",499.0,267.0,221.0,160.0
241,228_original.jpg,"{""name"":""rect"",""x"":845,""y"":449,""width"":233,""height"":224}",845.0,449.0,233.0,224.0
242,229_original.jpg,"{""name"":""rect"",""x"":499,""y"":267,""width"":221,""height"":160}",499.0,267.0,221.0,160.0
243,229_original.jpg,"{""name"":""rect"",""x"":845,""y"":449,""width"":233,""height"":224}",845.0,449.0,233.0,224.0
244,230_original.jpg,"{""name"":""rect"",""x"":595,""y"":476,""width"":113,""height"":119}",595.0,476.0,113.0,119.0
245,231_original.jpg,"{""name"":""rect"",""x"":580,""y"":586,""width"":213,""height"":78}",580.0,586.0,213.0,78.0
246,232_original.jpg,"{""name"":""rect"",""x"":645,""y"":420,""width"":124,""height"":47}",645.0,420.0,124.0,47.0
247,233_original.jpg,"{""name"":""rect"",""x"":20,""y"":357,""width"":270,""height"":350}",20.0,357.0,270.0,350.0
248,233_original.jpg,"{""name"":""rect"",""x"":466,""y"":380,""width"":191,""height"":363}",466.0,380.0,191.0,363.0
249,233_original.jpg,"{""name"":""rect"",""x"":913,""y"":384,""width"":112,""height"":375}",913.0,384.0,112.0,375.0
250,233_original.jpg,"{""name"":""rect"",""x"":1229,""y"":355,""width"":252,""height"":355}",1229.0,355.0,252.0,355.0
251,234_original.jpg,"{""name"":""rect"",""x"":20,""y"":357,""width"":270,""height"":350}",20.0,357.0,270.0,350.0
252,234_original.jpg,"{""name"":""rect"",""x"":466,""y"":380,""width"":191,""height"":363}",466.0,380.0,191.0,363.0
253,234_original.jpg,"{""name"":""rect"",""x"":913,""y"":384,""width"":112,""height"":375}",913.0,384.0,112.0,375.0
254,234_original.jpg,"{""name"":""rect"",""x"":1229,""y"":355,""width"":252,""height"":355}",1229.0,355.0,252.0,355.0
255,235_original.jpg,"{""name"":""rect"",""x"":20,""y"":357,""width"":270,""height"":350}",20.0,357.0,270.0,350.0
256,235_original.jpg,"{""name"":""rect"",""x"":466,""y"":380,""width"":191,""height"":363}",466.0,380.0,191.0,363.0
257,235_original.jpg,"{""name"":""rect"",""x"":913,""y"":384,""width"":112,""height"":375}",913.0,384.0,112.0,375.0
258,235_original.jpg,"{""name"":""rect"",""x"":1229,""y"":355,""width"":252,""height"":355}",1229.0,355.0,252.0,355.0
259,236_original.jpg,"{""name"":""rect"",""x"":20,""y"":357,""width"":270,""height"":350}",20.0,357.0,270.0,350.0
260,236_original.jpg,"{""name"":""rect"",""x"":466,""y"":380,""width"":191,""height"":363}",466.0,380.0,191.0,363.0
261,236_original.jpg,"{""name"":""rect"",""x"":913,""y"":384,""width"":112,""height"":375}",913.0,384.0,112.0,375.0
262,236_original.jpg,"{""name"":""rect"",""x"":1229,""y"":355,""width"":252,""height"":355}",1229.0,355.0,252.0,355.0
263,237_original.jpg,"{""name"":""rect"",""x"":591,""y"":492,""width"":139,""height"":106}",591.0,492.0,139.0,106.0
264,238_original.jpg,"{""name"":""rect"",""x"":604,""y"":477,""width"":213,""height"":113}",604.0,477.0,213.0,113.0
265,239_original.jpg,"{""name"":""rect"",""x"":754,""y"":288,""width"":292,""height"":229}",754.0,288.0,292.0,229.0
266,240_original.jpg,"{""name"":""rect"",""x"":674,""y"":389,""width"":53,""height"":56}",674.0,389.0,53.0,56.0
267,241_original.jpg,"{""name"":""rect"",""x"":702,""y"":316,""width"":335,""height"":161}",702.0,316.0,335.0,161.0
268,242_original.jpg,"{""name"":""rect"",""x"":615,""y"":583,""width"":257,""height"":172}",615.0,583.0,257.0,172.0
269,243_original.jpg,"{""name"":""rect"",""x"":531,""y"":552,""width"":214,""height"":87}",531.0,552.0,214.0,87.0
270,244_original.jpg,"{""name"":""rect"",""x"":310,""y"":300,""width"":173,""height"":86}",310.0,300.0,173.0,86.0
271,244_original.jpg,"{""name"":""rect"",""x"":974,""y"":242,""width"":161,""height"":78}",974.0,242.0,161.0,78.0
272,245_original.jpg,"{""name"":""rect"",""x"":310,""y"":300,""width"":173,""height"":86}",310.0,300.0,173.0,86.0
273,245_original.jpg,"{""name"":""rect"",""x"":974,""y"":242,""width"":161,""height"":78}",974.0,242.0,161.0,78.0
274,246_original.jpg,"{""name"":""rect"",""x"":805,""y"":286,""width"":221,""height"":181}",805.0,286.0,221.0,181.0
275,247_original.jpg,"{""name"":""rect"",""x"":988,""y"":210,""width"":167,""height"":79}",988.0,210.0,167.0,79.0
276,247_original.jpg,"{""name"":""rect"",""x"":374,""y"":596,""width"":186,""height"":108}",374.0,596.0,186.0,108.0
277,248_original.jpg,"{""name"":""rect"",""x"":988,""y"":210,""width"":167,""height"":79}",988.0,210.0,167.0,79.0
278,248_original.jpg,"{""name"":""rect"",""x"":374,""y"":596,""width"":186,""height"":108}",374.0,596.0,186.0,108.0
279,249_original.jpg,"{""name"":""rect"",""x"":780,""y"":188,""width"":176,""height"":77}",780.0,188.0,176.0,77.0
280,250_original.jpg,"{""name"":""rect"",""x"":530,""y"":447,""width"":323,""height"":109}",530.0,447.0,323.0,109.0
281,251_original.jpg,"{""name"":""rect"",""x"":703,""y"":520,""width"":85,""height"":66}",703.0,520.0,85.0,66.0
282,252_original.jpg,"{""name"":""rect"",""x"":623,""y"":436,""width"":235,""height"":204}",623.0,436.0,235.0,204.0
283,253_original.jpg,"{""name"":""rect"",""x"":808,""y"":410,""width"":85,""height"":79}",808.0,410.0,85.0,79.0
284,254_original.jpg,"{""name"":""rect"",""x"":636,""y"":584,""width"":190,""height"":63}",636.0,584.0,190.0,63.0
285,255_original.jpg,"{""name"":""rect"",""x"":662,""y"":480,""width"":227,""height"":262}",662.0,480.0,227.0,262.0
286,256_original.jpg,"{""name"":""rect"",""x"":591,""y"":433,""width"":223,""height"":179}",591.0,433.0,223.0,179.0
287,257_original.jpg,"{""name"":""rect"",""x"":552,""y"":474,""width"":254,""height"":91}",552.0,474.0,254.0,91.0
288,258_original.jpg,"{""name"":""rect"",""x"":614,""y"":582,""width"":258,""height"":170}",614.0,582.0,258.0,170.0
289,259_original.jpg,"{""name"":""rect"",""x"":714,""y"":266,""width"":293,""height"":100}",714.0,266.0,293.0,100.0
290,260_original.jpg,"{""name"":""rect"",""x"":614,""y"":206,""width"":155,""height"":70}",614.0,206.0,155.0,70.0
291,261_original.jpg,"{""name"":""rect"",""x"":590,""y"":425,""width"":256,""height"":144}",590.0,425.0,256.0,144.0
292,262_original.jpg,"{""name"":""rect"",""x"":847,""y"":377,""width"":167,""height"":67}",847.0,377.0,167.0,67.0
293,263_original.jpg,"{""name"":""rect"",""x"":377,""y"":575,""width"":195,""height"":85}",377.0,575.0,195.0,85.0
294,264_original.jpg,"{""name"":""rect"",""x"":708,""y"":245,""width"":297,""height"":233}",708.0,245.0,297.0,233.0
295,265_original.jpg,"{""name"":""rect"",""x"":750,""y"":266,""width"":247,""height"":246}",750.0,266.0,247.0,246.0
296,266_original.jpg,"{""name"":""rect"",""x"":710,""y"":433,""width"":232,""height"":104}",710.0,433.0,232.0,104.0
297,267_original.jpg,"{""name"":""rect"",""x"":544,""y"":470,""width"":194,""height"":92}",544.0,470.0,194.0,92.0
298,268_original.jpg,"{""name"":""rect"",""x"":489,""y"":343,""width"":257,""height"":272}",489.0,343.0,257.0,272.0
299,269_original.jpg,"{""name"":""rect"",""x"":742,""y"":276,""width"":278,""height"":243}",742.0,276.0,278.0,243.0
300,270_original.jpg,"{""name"":""rect"",""x"":698,""y"":290,""width"":311,""height"":220}",698.0,290.0,311.0,220.0
301,271_original.jpg,"{""name"":""rect"",""x"":668,""y"":267,""width"":254,""height"":269}",668.0,267.0,254.0,269.0
302,272_original.jpg,"{""name"":""rect"",""x"":692,""y"":353,""width"":171,""height"":88}",692.0,353.0,171.0,88.0
303,273_original.jpg,"{""name"":""rect"",""x"":1051,""y"":631,""width"":127,""height"":92}",1051.0,631.0,127.0,92.0
304,274_original.jpg,"{""name"":""rect"",""x"":681,""y"":508,""width"":463,""height"":123}",681.0,508.0,463.0,123.0
305,275_original.jpg,"{""name"":""rect"",""x"":467,""y"":359,""width"":246,""height"":138}",467.0,359.0,246.0,138.0
306,276_original.jpg,"{""name"":""rect"",""x"":324,""y"":513,""width"":269,""height"":229}",324.0,513.0,269.0,229.0
307,277_original.jpg,"{""name"":""rect"",""x"":292,""y"":154,""width"":58,""height"":90}",292.0,154.0,58.0,90.0
308,277_original.jpg,"{""name"":""rect"",""x"":130,""y"":183,""width"":55,""height"":82}",130.0,183.0,55.0,82.0
309,278_original.jpg,"{""name"":""rect"",""x"":292,""y"":154,""width"":58,""height"":90}",292.0,154.0,58.0,90.0
310,278_original.jpg,"{""name"":""rect"",""x"":130,""y"":183,""width"":55,""height"":82}",130.0,183.0,55.0,82.0
311,279_original.jpg,"{""name"":""rect"",""x"":150,""y"":187,""width"":160,""height"":63}",150.0,187.0,160.0,63.0
312,280_original.jpg,"{""name"":""rect"",""x"":657,""y"":758,""width"":85,""height"":66}",657.0,758.0,85.0,66.0
313,281_original.jpg,"{""name"":""rect"",""x"":242,""y"":34,""width"":199,""height"":100}",242.0,34.0,199.0,100.0
314,282_original.jpg,"{""name"":""rect"",""x"":530,""y"":862,""width"":157,""height"":80}",530.0,862.0,157.0,80.0
315,N1_1_original.jpg,"{""name"":""rect"",""x"":357,""y"":279,""width"":281,""height"":109}",357.0,279.0,281.0,109.0
316,N2_2_original.jpg,"{""name"":""rect"",""x"":189,""y"":47,""width"":87,""height"":28}",189.0,47.0,87.0,28.0
317,N3_3_original.jpg,"{""name"":""rect"",""x"":1216,""y"":546,""width"":1391,""height"":450}",1216.0,546.0,1391.0,450.0
318,N4_4_original.jpg,"{""name"":""rect"",""x"":165,""y"":316,""width"":260,""height"":101}",165.0,316.0,260.0,101.0
319,N5_5_original.jpg,"{""name"":""rect"",""x"":147,""y"":260,""width"":191,""height"":96}",147.0,260.0,191.0,96.0
320,N6_6_original.jpg,"{""name"":""rect"",""x"":154,""y"":188,""width"":266,""height"":152}",154.0,188.0,266.0,152.0
321,N7_7_original.jpg,"{""name"":""rect"",""x"":157,""y"":188,""width"":285,""height"":99}",157.0,188.0,285.0,99.0
322,N8_8_original.jpg,"{""name"":""rect"",""x"":167,""y"":176,""width"":241,""height"":152}",167.0,176.0,241.0,152.0
323,N9_9_original.jpg,"{""name"":""rect"",""x"":169,""y"":214,""width"":226,""height"":78}",169.0,214.0,226.0,78.0
324,N10_10_original.jpg,"{""name"":""rect"",""x"":160,""y"":230,""width"":217,""height"":73}",160.0,230.0,217.0,73.0
325,N11_11_original.jpg,"{""name"":""rect"",""x"":174,""y"":209,""width"":230,""height"":87}",174.0,209.0,230.0,87.0
326,N12_12_original.jpg,"{""name"":""rect"",""x"":207,""y"":212,""width"":159,""height"":70}",207.0,212.0,159.0,70.0
327,N13_13_original.jpg,"{""name"":""rect"",""x"":189,""y"":228,""width"":189,""height"":76}",189.0,228.0,189.0,76.0
328,N14_14_original.jpg,"{""name"":""rect"",""x"":188,""y"":201,""width"":228,""height"":96}",188.0,201.0,228.0,96.0
329,N15_15_original.jpg,"{""name"":""rect"",""x"":166,""y"":212,""width"":180,""height"":106}",166.0,212.0,180.0,106.0
330,N16_16_original.jpg,"{""name"":""rect"",""x"":160,""y"":217,""width"":213,""height"":65}",160.0,217.0,213.0,65.0
331,N17_17_original.jpg,"{""name"":""rect"",""x"":196,""y"":227,""width"":193,""height"":81}",196.0,227.0,193.0,81.0
332,N18_18_original.jpg,"{""name"":""rect"",""x"":96,""y"":262,""width"":285,""height"":98}",96.0,262.0,285.0,98.0
333,N19_19_original.jpg,"{""name"":""rect"",""x"":15,""y"":137,""width"":447,""height"":312}",15.0,137.0,447.0,312.0
334,N20_20_original.jpg,"{""name"":""rect"",""x"":178,""y"":234,""width"":205,""height"":43}",178.0,234.0,205.0,43.0
335,N21_21_original.jpg,"{""name"":""rect"",""x"":197,""y"":213,""width"":209,""height"":69}",197.0,213.0,209.0,69.0
336,N22_22_original.jpg,"{""name"":""rect"",""x"":174,""y"":194,""width"":289,""height"":94}",174.0,194.0,289.0,94.0
337,N23_23_original.jpg,"{""name"":""rect"",""x"":178,""y"":132,""width"":219,""height"":296}",178.0,132.0,219.0,296.0
338,N24_24_original.jpg,"{""name"":""rect"",""x"":184,""y"":164,""width"":247,""height"":276}",184.0,164.0,247.0,276.0
339,N25_25_original.jpg,"{""name"":""rect"",""x"":218,""y"":223,""width"":232,""height"":89}",218.0,223.0,232.0,89.0
340,N26_26_original.jpg,"{""name"":""rect"",""x"":148,""y"":158,""width"":236,""height"":284}",148.0,158.0,236.0,284.0
341,N27_27_original.jpg,"{""name"":""rect"",""x"":158,""y"":210,""width"":252,""height"":102}",158.0,210.0,252.0,102.0
342,N28_28_original.jpg,"{""name"":""rect"",""x"":47,""y"":151,""width"":383,""height"":246}",47.0,151.0,383.0,246.0
343,N29_29_original.jpg,"{""name"":""rect"",""x"":197,""y"":278,""width"":207,""height"":75}",197.0,278.0,207.0,75.0
344,N30_30_original.jpg,"{""name"":""rect"",""x"":218,""y"":223,""width"":183,""height"":65}",218.0,223.0,183.0,65.0
345,N31_31_original.jpg,"{""name"":""rect"",""x"":154,""y"":312,""width"":264,""height"":78}",154.0,312.0,264.0,78.0
346,N32_32_original.jpg,"{""name"":""rect"",""x"":177,""y"":204,""width"":226,""height"":92}",177.0,204.0,226.0,92.0
347,N33_33_original.jpg,"{""name"":""rect"",""x"":117,""y"":272,""width"":359,""height"":112}",117.0,272.0,359.0,112.0
348,N34_34_original.jpg,"{""name"":""rect"",""x"":96,""y"":153,""width"":275,""height"":171}",96.0,153.0,275.0,171.0
349,N35_35_original.jpg,"{""name"":""rect"",""x"":11,""y"":19,""width"":459,""height"":385}",11.0,19.0,459.0,385.0
350,N36_36_original.jpg,"{""name"":""rect"",""x"":50,""y"":45,""width"":416,""height"":359}",50.0,45.0,416.0,359.0
351,N37_37_original.jpg,"{""name"":""rect"",""x"":65,""y"":160,""width"":390,""height"":116}",65.0,160.0,390.0,116.0
352,N38_38_original.jpg,"{""name"":""rect"",""x"":154,""y"":208,""width"":304,""height"":97}",154.0,208.0,304.0,97.0
353,N39_39_original.jpg,"{""name"":""rect"",""x"":182,""y"":190,""width"":300,""height"":123}",182.0,190.0,300.0,123.0
354,N40_40_original.jpg,"{""name"":""rect"",""x"":142,""y"":148,""width"":339,""height"":186}",142.0,148.0,339.0,186.0
355,N41_41_original.jpg,"{""name"":""rect"",""x"":38,""y"":73,""width"":420,""height"":380}",38.0,73.0,420.0,380.0
356,N42_42_original.jpg,"{""name"":""rect"",""x"":178,""y"":187,""width"":208,""height"":83}",178.0,187.0,208.0,83.0
357,N43_43_original.jpg,"{""name"":""rect"",""x"":165,""y"":195,""width"":201,""height"":300}",165.0,195.0,201.0,300.0
358,N44_44_original.jpg,{},,,,
359,N45_45_original.jpg,"{""name"":""rect"",""x"":169,""y"":206,""width"":285,""height"":76}",169.0,206.0,285.0,76.0
360,N46_46_original.jpg,"{""name"":""rect"",""x"":141,""y"":204,""width"":213,""height"":108}",141.0,204.0,213.0,108.0
361,N47_47_original.jpg,"{""name"":""rect"",""x"":146,""y"":87,""width"":224,""height"":328}",146.0,87.0,224.0,328.0
362,N48_48_original.jpg,"{""name"":""rect"",""x"":134,""y"":191,""width"":352,""height"":128}",134.0,191.0,352.0,128.0
363,N49_49_original.jpg,"{""name"":""rect"",""x"":143,""y"":144,""width"":212,""height"":209}",143.0,144.0,212.0,209.0
364,N50_50_original.jpg,"{""name"":""rect"",""x"":30,""y"":67,""width"":409,""height"":340}",30.0,67.0,409.0,340.0
365,N51_51_original.jpg,"{""name"":""rect"",""x"":147,""y"":250,""width"":270,""height"":118}",147.0,250.0,270.0,118.0
366,N52_52_original.jpg,"{""name"":""rect"",""x"":143,""y"":198,""width"":310,""height"":109}",143.0,198.0,310.0,109.0
367,N53_53_original.jpg,"{""name"":""rect"",""x"":172,""y"":295,""width"":223,""height"":74}",172.0,295.0,223.0,74.0
368,N54_54_original.jpg,"{""name"":""rect"",""x"":171,""y"":253,""width"":211,""height"":63}",171.0,253.0,211.0,63.0
369,N55_55_original.jpg,"{""name"":""rect"",""x"":136,""y"":254,""width"":150,""height"":50}",136.0,254.0,150.0,50.0
370,N56_56_original.jpg,"{""name"":""rect"",""x"":215,""y"":193,""width"":72,""height"":231}",215.0,193.0,72.0,231.0
371,N57_57_original.jpg,"{""name"":""rect"",""x"":198,""y"":263,""width"":199,""height"":66}",198.0,263.0,199.0,66.0
372,N58_58_original.jpg,"{""name"":""rect"",""x"":41,""y"":216,""width"":220,""height"":80}",41.0,216.0,220.0,80.0
373,N59_59_original.jpg,"{""name"":""rect"",""x"":95,""y"":238,""width"":227,""height"":57}",95.0,238.0,227.0,57.0
374,N60_60_original.jpg,"{""name"":""rect"",""x"":224,""y"":265,""width"":230,""height"":77}",224.0,265.0,230.0,77.0
375,N61_61_original.jpg,"{""name"":""rect"",""x"":41,""y"":337,""width"":422,""height"":95}",41.0,337.0,422.0,95.0
376,N62_62_original.jpg,"{""name"":""rect"",""x"":209,""y"":212,""width"":257,""height"":101}",209.0,212.0,257.0,101.0
377,N63_63_original.jpg,"{""name"":""rect"",""x"":180,""y"":176,""width"":160,""height"":158}",180.0,176.0,160.0,158.0
378,N64_64_original.jpg,"{""name"":""rect"",""x"":182,""y"":77,""width"":175,""height"":238}",182.0,77.0,175.0,238.0
379,N65_65_original.jpg,"{""name"":""rect"",""x"":230,""y"":155,""width"":168,""height"":154}",230.0,155.0,168.0,154.0
380,N66_66_original.jpg,"{""name"":""rect"",""x"":143,""y"":189,""width"":229,""height"":129}",143.0,189.0,229.0,129.0
381,N67_67_original.jpg,"{""name"":""rect"",""x"":182,""y"":212,""width"":242,""height"":71}",182.0,212.0,242.0,71.0
382,N68_68_original.jpg,"{""name"":""rect"",""x"":146,""y"":206,""width"":241,""height"":94}",146.0,206.0,241.0,94.0
383,N69_69_original.jpg,"{""name"":""rect"",""x"":83,""y"":248,""width"":295,""height"":77}",83.0,248.0,295.0,77.0
384,N70_70_original.jpg,"{""name"":""rect"",""x"":182,""y"":196,""width"":249,""height"":85}",182.0,196.0,249.0,85.0
385,N71_71_original.jpg,"{""name"":""rect"",""x"":182,""y"":209,""width"":228,""height"":69}",182.0,209.0,228.0,69.0
386,N72_72_original.jpg,"{""name"":""rect"",""x"":174,""y"":186,""width"":293,""height"":125}",174.0,186.0,293.0,125.0
387,N73_73_original.jpg,"{""name"":""rect"",""x"":214,""y"":223,""width"":244,""height"":51}",214.0,223.0,244.0,51.0
388,N74_74_original.jpg,"{""name"":""rect"",""x"":189,""y"":173,""width"":235,""height"":101}",189.0,173.0,235.0,101.0
389,N75_75_original.jpg,"{""name"":""rect"",""x"":154,""y"":177,""width"":284,""height"":138}",154.0,177.0,284.0,138.0
390,N76_76_original.jpg,"{""name"":""rect"",""x"":154,""y"":176,""width"":321,""height"":131}",154.0,176.0,321.0,131.0
391,N77_77_original.jpg,"{""name"":""rect"",""x"":177,""y"":156,""width"":265,""height"":116}",177.0,156.0,265.0,116.0
392,N78_78_original.jpg,"{""name"":""rect"",""x"":137,""y"":199,""width"":283,""height"":114}",137.0,199.0,283.0,114.0
393,N79_79_original.jpg,"{""name"":""rect"",""x"":205,""y"":218,""width"":238,""height"":78}",205.0,218.0,238.0,78.0
394,N80_80_original.jpg,"{""name"":""rect"",""x"":222,""y"":220,""width"":176,""height"":55}",222.0,220.0,176.0,55.0
395,N81_81_original.jpg,"{""name"":""rect"",""x"":172,""y"":207,""width"":224,""height"":65}",172.0,207.0,224.0,65.0
396,N82_82_original.jpg,"{""name"":""rect"",""x"":180,""y"":180,""width"":200,""height"":76}",180.0,180.0,200.0,76.0
397,N83_83_original.jpg,"{""name"":""rect"",""x"":188,""y"":216,""width"":182,""height"":64}",188.0,216.0,182.0,64.0
398,N84_84_original.jpg,"{""name"":""rect"",""x"":155,""y"":196,""width"":292,""height"":108}",155.0,196.0,292.0,108.0
399,N85_85_original.jpg,"{""name"":""rect"",""x"":146,""y"":247,""width"":194,""height"":69}",146.0,247.0,194.0,69.0
400,N86_86_original.jpg,"{""name"":""rect"",""x"":159,""y"":192,""width"":251,""height"":98}",159.0,192.0,251.0,98.0
401,N87_87_original.jpg,"{""name"":""rect"",""x"":171,""y"":208,""width"":187,""height"":99}",171.0,208.0,187.0,99.0
402,N88_88_original.jpg,"{""name"":""rect"",""x"":264,""y"":160,""width"":192,""height"":134}",264.0,160.0,192.0,134.0
403,N89_89_original.jpg,"{""name"":""rect"",""x"":160,""y"":214,""width"":246,""height"":80}",160.0,214.0,246.0,80.0
404,N90_90_original.jpg,"{""name"":""rect"",""x"":178,""y"":200,""width"":255,""height"":80}",178.0,200.0,255.0,80.0
405,N91_91_original.jpg,"{""name"":""rect"",""x"":162,""y"":208,""width"":248,""height"":85}",162.0,208.0,248.0,85.0
406,N92_92_original.jpg,"{""name"":""rect"",""x"":158,""y"":204,""width"":268,""height"":105}",158.0,204.0,268.0,105.0
407,N93_93_original.jpg,"{""name"":""rect"",""x"":52,""y"":195,""width"":388,""height"":121}",52.0,195.0,388.0,121.0
408,N94_94_original.jpg,"{""name"":""rect"",""x"":174,""y"":189,""width"":208,""height"":111}",174.0,189.0,208.0,111.0
409,N95_95_original.jpg,"{""name"":""rect"",""x"":160,""y"":151,""width"":257,""height"":157}",160.0,151.0,257.0,157.0
410,N96_96_original.jpg,"{""name"":""rect"",""x"":181,""y"":195,""width"":223,""height"":97}",181.0,195.0,223.0,97.0
411,N97_97_original.jpg,"{""name"":""rect"",""x"":174,""y"":200,""width"":240,""height"":108}",174.0,200.0,240.0,108.0
412,N98_98_original.jpg,"{""name"":""rect"",""x"":161,""y"":184,""width"":303,""height"":96}",161.0,184.0,303.0,96.0
413,N99_99_original.jpg,"{""name"":""rect"",""x"":151,""y"":200,""width"":294,""height"":95}",151.0,200.0,294.0,95.0
414,N100_100_original.jpg,"{""name"":""rect"",""x"":174,""y"":195,""width"":203,""height"":211}",174.0,195.0,203.0,211.0
415,N101_101_original.jpg,"{""name"":""rect"",""x"":186,""y"":206,""width"":233,""height"":102}",186.0,206.0,233.0,102.0
416,N102_102_original.jpg,"{""name"":""rect"",""x"":114,""y"":186,""width"":315,""height"":108}",114.0,186.0,315.0,108.0
417,N103_103_original.jpg,"{""name"":""rect"",""x"":163,""y"":161,""width"":318,""height"":131}",163.0,161.0,318.0,131.0
418,N104_104_original.jpg,"{""name"":""rect"",""x"":190,""y"":208,""width"":215,""height"":91}",190.0,208.0,215.0,91.0
419,N105_105_original.jpg,"{""name"":""rect"",""x"":30,""y"":82,""width"":411,""height"":209}",30.0,82.0,411.0,209.0
420,N106_106_original.jpg,"{""name"":""rect"",""x"":146,""y"":188,""width"":294,""height"":110}",146.0,188.0,294.0,110.0
421,N107_107_original.jpg,"{""name"":""rect"",""x"":172,""y"":191,""width"":282,""height"":107}",172.0,191.0,282.0,107.0
422,N108_108_original.jpg,"{""name"":""rect"",""x"":196,""y"":202,""width"":263,""height"":110}",196.0,202.0,263.0,110.0
423,N109_109_original.jpg,"{""name"":""rect"",""x"":133,""y"":187,""width"":317,""height"":105}",133.0,187.0,317.0,105.0
424,N110_110_original.jpg,"{""name"":""rect"",""x"":172,""y"":195,""width"":288,""height"":90}",172.0,195.0,288.0,90.0
425,N111_111_original.jpg,"{""name"":""rect"",""x"":13,""y"":176,""width"":309,""height"":130}",13.0,176.0,309.0,130.0
426,N112_112_original.jpg,"{""name"":""rect"",""x"":41,""y"":196,""width"":415,""height"":100}",41.0,196.0,415.0,100.0
427,N113_113_original.jpg,"{""name"":""rect"",""x"":202,""y"":192,""width"":236,""height"":98}",202.0,192.0,236.0,98.0
428,N114_114_original.jpg,"{""name"":""rect"",""x"":52,""y"":180,""width"":379,""height"":134}",52.0,180.0,379.0,134.0
429,N115_115_original.jpg,"{""name"":""rect"",""x"":368,""y"":171,""width"":114,""height"":35}",368.0,171.0,114.0,35.0
430,N116_116_original.jpg,"{""name"":""rect"",""x"":67,""y"":197,""width"":335,""height"":88}",67.0,197.0,335.0,88.0
431,N117_117_original.jpg,"{""name"":""rect"",""x"":67,""y"":189,""width"":356,""height"":121}",67.0,189.0,356.0,121.0
432,N118_118_original.jpg,"{""name"":""rect"",""x"":46,""y"":192,""width"":374,""height"":89}",46.0,192.0,374.0,89.0
433,N119_119_original.jpg,"{""name"":""rect"",""x"":25,""y"":204,""width"":397,""height"":80}",25.0,204.0,397.0,80.0
434,N120_120_original.jpg,"{""name"":""rect"",""x"":58,""y"":196,""width"":395,""height"":96}",58.0,196.0,395.0,96.0
435,N121_121_original.jpg,"{""name"":""rect"",""x"":75,""y"":204,""width"":341,""height"":93}",75.0,204.0,341.0,93.0
436,N122_122_original.jpg,"{""name"":""rect"",""x"":46,""y"":210,""width"":425,""height"":74}",46.0,210.0,425.0,74.0
437,N123_123_original.jpg,"{""name"":""rect"",""x"":66,""y"":204,""width"":357,""height"":71}",66.0,204.0,357.0,71.0
438,N124_124_original.jpg,"{""name"":""rect"",""x"":64,""y"":188,""width"":371,""height"":121}",64.0,188.0,371.0,121.0
439,N125_125_original.jpg,"{""name"":""rect"",""x"":21,""y"":184,""width"":419,""height"":79}",21.0,184.0,419.0,79.0
440,N126_126_original.jpg,"{""name"":""rect"",""x"":48,""y"":195,""width"":390,""height"":84}",48.0,195.0,390.0,84.0
441,N127_127_original.jpg,"{""name"":""rect"",""x"":68,""y"":205,""width"":368,""height"":87}",68.0,205.0,368.0,87.0
442,N128_128_original.jpg,"{""name"":""rect"",""x"":62,""y"":204,""width"":354,""height"":83}",62.0,204.0,354.0,83.0
443,N129_129_original.jpg,"{""name"":""rect"",""x"":139,""y"":117,""width"":346,""height"":81}",139.0,117.0,346.0,81.0
